h3_9,lat,lon,nearest_highway,road_criticality,hospital,market,retail,school,transit,n_poi,osm_context
8961892e2abffff,13.0108698,77.69252664999999,residential,0.25,1.0,0.0,0.0,0.0,0.0,1,"residential road, 1 hospital"
89601696613ffff,13.102907971556782,77.59964525627491,secondary,0.6,0.0,0.0,1.0,0.0,0.0,1,"secondary road, 1 retail"
8961892409bffff,12.882932929213894,77.6374692069401,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
8961892467bffff,12.903696225,77.6504302,tertiary,0.45,1.0,0.0,1.0,1.0,0.0,3,"tertiary road, 1 retail, 1 school, 1 hospital"
89618924b1bffff,12.905911642857143,77.55816121428572,residential,0.25,0.0,0.0,0.0,2.0,0.0,2,"residential road, 2 school"
8960145a8d7ffff,12.938091040384617,77.49277887692307,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8960145b17bffff,12.994658271731447,77.55211346537102,residential,0.25,1.0,0.0,1.0,1.0,4.0,7,"residential road, 1 retail, 1 school, 1 hospital, 4 transit"
896189266bbffff,12.835817618421054,77.67912611315789,tertiary,0.45,0.0,0.0,0.0,0.0,1.0,1,"tertiary road, 1 transit"
89601458527ffff,12.969740083333337,77.49820763333334,residential,0.25,0.0,0.0,0.0,0.0,1.0,1,"residential road, 1 transit"
8961892420bffff,12.913148425757576,77.63530258787878,tertiary,0.45,0.0,0.0,3.0,2.0,0.0,5,"tertiary road, 3 retail, 2 school"
8960145942bffff,13.033147333333332,77.55470761666668,tertiary,0.45,1.0,0.0,3.0,0.0,1.0,5,"tertiary road, 3 retail, 1 hospital, 1 transit"
89618926267ffff,12.86516625,77.6566031,tertiary,0.45,0.0,0.0,0.0,0.0,2.0,2,"tertiary road, 2 transit"
8960145b6a3ffff,12.99372031618163,77.58938830705728,unclassified,0.3,0.0,0.0,0.0,0.0,0.0,0,unclassified road
89601459b13ffff,13.057481415789471,77.47251395789473,tertiary,0.45,0.0,0.0,0.0,0.0,2.0,2,"tertiary road, 2 transit"
896189256cfffff,12.95010815483871,77.68973369677418,tertiary,0.45,0.0,0.0,1.0,0.0,0.0,1,"tertiary road, 1 retail"
89618925e33ffff,12.945821726666669,77.61864320666668,secondary,0.6,0.0,0.0,0.0,6.0,0.0,6,"secondary road, 6 school"
89601458477ffff,12.984391585586796,77.526221185,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
89601459357ffff,13.0662886375,77.5323346375,secondary,0.6,0.0,0.0,0.0,1.0,0.0,1,"secondary road, 1 school"
89601459e0bffff,13.056165114285715,77.50738655714285,primary,0.8,1.0,0.0,0.0,0.0,0.0,1,"primary road, 1 hospital"
89618921d3bffff,12.9700767,77.7416417,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8960145841bffff,12.980921382402212,77.53512367780903,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892cd2fffff,13.025676097368422,77.58899368157894,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
896189256abffff,12.9442735,77.68021562499999,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89618924203ffff,12.91243524730687,77.63546967955585,tertiary,0.45,0.0,0.0,0.0,1.0,1.0,2,"tertiary road, 1 school, 1 transit"
89601697237ffff,13.1698367,77.6023667,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89601696da7ffff,13.06670415,77.50338435,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
896189246a7ffff,12.88772195794298,77.64614111431563,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
8960145925bffff,13.076662218181816,77.55830850000001,residential,0.25,1.0,0.0,1.0,1.0,2.0,5,"residential road, 1 retail, 1 school, 1 hospital, 2 transit"
8961892ea0bffff,13.018809345454544,77.63944082727272,tertiary,0.45,0.0,0.0,1.0,1.0,0.0,2,"tertiary road, 1 retail, 1 school"
8960169648fffff,13.0774696,77.5926477,tertiary,0.45,0.0,0.0,0.0,0.0,2.0,2,"tertiary road, 2 transit"
896016965cbffff,13.0802993,77.5799528,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
89618925347ffff,12.96171666575998,77.64587329747314,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
8961892f66bffff,13.062726,77.740403,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
896016900abffff,13.19880065,77.6913196,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
89601458033ffff,12.992606825,77.507806175,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892cccbffff,13.033719475,77.6292827125,trunk,0.9,1.0,0.0,0.0,2.0,1.0,4,"trunk road, 2 school, 1 hospital, 1 transit"
896189272a7ffff,12.90146552,77.68847989999999,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892412fffff,12.884162075675675,77.59827165405406,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8960169603bffff,13.098132466666668,77.56940643333333,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89618925d0bffff,12.9217221,77.6000994,primary,0.8,0.0,0.0,0.0,0.0,1.0,1,"primary road, 1 transit"
8960169739bffff,13.16052105,77.59569139999999,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8960145a857ffff,12.946504077777778,77.4871513,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8960145a03bffff,12.9434014875,77.5380399625,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
896016900afffff,13.198344425,77.6881485,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8961892428fffff,12.906189085,77.63788889166668,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8960145968fffff,13.04714025,77.5686167,residential,0.25,0.0,0.0,0.0,0.0,2.0,2,"residential road, 2 transit"
89601451207ffff,12.909806665384616,77.51341474230769,secondary,0.6,0.0,0.0,0.0,0.0,1.0,1,"secondary road, 1 transit"
89618924b27ffff,12.9024969,77.5445161,secondary,0.6,0.0,0.0,0.0,0.0,2.0,2,"secondary road, 2 transit"
8961892ec0fffff,12.98059485,77.64617009999999,secondary,0.6,1.0,0.0,1.0,2.0,0.0,4,"secondary road, 1 retail, 2 school, 1 hospital"
89601451263ffff,12.91848164,77.513663,secondary,0.6,0.0,0.0,0.0,0.0,1.0,1,"secondary road, 1 transit"
8961892cb2bffff,13.0644448,77.57849055714287,tertiary,0.45,0.0,0.0,1.0,0.0,0.0,1,"tertiary road, 1 retail"
8960145a07bffff,12.9501729,77.54124595,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892eba7ffff,12.998666828571428,77.60915422857143,primary,0.8,0.0,0.0,0.0,0.0,1.0,1,"primary road, 1 transit"
8960145ae4bffff,12.960906574594594,77.51143013513513,residential,0.25,2.0,0.0,0.0,0.0,1.0,3,"residential road, 2 hospital, 1 transit"
8961892eb87ffff,13.00004094137931,77.6169612275862,residential,0.25,1.0,0.0,2.0,1.0,3.0,7,"residential road, 2 retail, 1 school, 1 hospital, 3 transit"
8960145b347ffff,13.01442265,77.55849635,tertiary,0.45,1.0,0.0,0.0,0.0,0.0,1,"tertiary road, 1 hospital"
8961892ec2fffff,12.979466666666667,77.63796468333334,residential,0.25,0.0,0.0,0.0,7.0,0.0,7,"residential road, 7 school"
89601459e6bffff,13.064336033333332,77.50469063333333,residential,0.25,1.0,0.0,0.0,0.0,1.0,2,"residential road, 1 hospital, 1 transit"
89618925e07ffff,12.948222766666666,77.61974626666667,secondary,0.6,1.0,0.0,1.0,0.0,2.0,4,"secondary road, 1 retail, 1 hospital, 2 transit"
8961892c927ffff,13.036449,77.5714761,tertiary,0.45,0.0,0.0,0.0,1.0,0.0,1,"tertiary road, 1 school"
8961892eecfffff,13.002349614285716,77.66095742857144,residential,0.25,0.0,0.0,1.0,0.0,0.0,1,"residential road, 1 retail"
8961892c9a7ffff,13.0305817,77.5753133,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
896014582c3ffff,13.01535745,77.5289142,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89601459e8fffff,13.04895655,77.5077675,primary,0.8,2.0,0.0,0.0,0.0,0.0,2,"primary road, 2 hospital"
89618924127ffff,12.8814207,77.597645,tertiary,0.45,0.0,0.0,1.0,0.0,0.0,1,"tertiary road, 1 retail"
89618925d57ffff,12.92212844,77.60018457999999,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
896014581cfffff,12.98928359144024,77.50054874062089,primary,0.8,0.0,0.0,0.0,0.0,1.0,1,"primary road, 1 transit"
8961892d887ffff,13.0904049,77.63558435,primary,0.8,0.0,0.0,0.0,0.0,1.0,1,"primary road, 1 transit"
89601459383ffff,13.05425665,77.53220454999999,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89618924ab7ffff,12.89959950247501,77.57267638073826,trunk,0.9,0.0,0.0,0.0,2.0,1.0,3,"trunk road, 2 school, 1 transit"
89601690c73ffff,13.19323805,77.65012205,trunk,0.9,0.0,0.0,0.0,0.0,0.0,0,trunk road
8961892c38bffff,13.05666899090909,77.65158540454546,secondary,0.6,1.0,0.0,0.0,0.0,0.0,1,"secondary road, 1 hospital"
8960145ae23ffff,12.950402114865817,77.49654485171612,residential,0.25,0.0,0.0,0.0,0.0,1.0,1,"residential road, 1 transit"
8960145b46bffff,12.99074405,77.5872327,tertiary,0.45,0.0,0.0,1.0,0.0,0.0,1,"tertiary road, 1 retail"
8961892cc13ffff,13.0287969,77.62198765,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8960145a28fffff,12.9568651,77.55013065714286,trunk,0.9,0.0,0.0,0.0,0.0,0.0,0,trunk road
89618924363ffff,12.910668833333334,77.61008678571429,tertiary,0.45,1.0,0.0,0.0,0.0,0.0,1,"tertiary road, 1 hospital"
8961892c95bffff,13.04624401,77.59134085000001,trunk,0.9,0.0,0.0,0.0,0.0,0.0,0,trunk road
8960145ad13ffff,12.917952733333337,77.4835568,tertiary,0.45,0.0,0.0,0.0,1.0,4.0,5,"tertiary road, 1 school, 4 transit"
896016900a3ffff,13.194735133333332,77.69175036666667,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8960145a0a3ffff,12.934263933333334,77.53788643333333,tertiary,0.45,0.0,0.0,0.0,0.0,2.0,2,"tertiary road, 2 transit"
8961892e94bffff,12.996003702222222,77.61679766962963,residential,0.25,0.0,0.0,0.0,0.0,1.0,1,"residential road, 1 transit"
89601696993ffff,13.080246157142856,77.50226381428571,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
89618925c47ffff,12.933687922222225,77.62034012777778,tertiary,0.45,2.0,0.0,0.0,0.0,0.0,2,"tertiary road, 2 hospital"
89601459c47ffff,13.037112585714286,77.5043846,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8961892e483ffff,12.971115990465284,77.71219162036172,primary,0.8,0.0,0.0,1.0,1.0,0.0,2,"primary road, 1 retail, 1 school"
8960145a653ffff,12.954003627659576,77.5717715680851,secondary,0.6,2.0,0.0,0.0,2.0,0.0,4,"secondary road, 2 school, 2 hospital"
89618926443ffff,12.82850387,77.68198009,tertiary,0.45,0.0,0.0,0.0,0.0,3.0,3,"tertiary road, 3 transit"
8960145969bffff,13.04742551557377,77.57364345327868,tertiary,0.45,0.0,0.0,1.0,0.0,1.0,2,"tertiary road, 1 retail, 1 transit"
89618927343ffff,12.91159246,77.67674134,secondary,0.6,1.0,0.0,0.0,0.0,0.0,1,"secondary road, 1 hospital"
8961892e493ffff,12.967438129761904,77.71503395952381,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
89618925c53ffff,12.930547075,77.624658325,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892c9b7ffff,13.027248549356225,77.57811375879828,residential,0.25,3.0,0.0,2.0,0.0,0.0,5,"residential road, 2 retail, 3 hospital"
896016976afffff,13.15180355,77.6195656,secondary,0.6,0.0,0.0,0.0,0.0,2.0,2,"secondary road, 2 transit"
8960169047bffff,13.1968768,77.71035505,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8960169044fffff,13.1972323,77.7145947,primary,0.8,0.0,0.0,0.0,0.0,21.0,21,"primary road, 21 transit"
89618924d63ffff,12.873712966666666,77.5643961,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89601459347ffff,13.068417613333336,77.53021809333333,secondary,0.6,0.0,0.0,0.0,0.0,1.0,1,"secondary road, 1 transit"
89618925a4fffff,12.97344118190184,77.60866865,residential,0.25,0.0,0.0,2.0,2.0,1.0,5,"residential road, 2 retail, 2 school, 1 transit"
8961892e383ffff,13.000381898826648,77.67790889425292,trunk,0.9,0.0,0.0,0.0,0.0,2.0,2,"trunk road, 2 transit"
89618920a5bffff,12.97013885,77.7318113,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
89601451e2bffff,12.9013385,77.46745385,motorway_link,0.2,0.0,0.0,0.0,2.0,0.0,2,"motorway_link road, 2 school"
8961892ec3bffff,12.979137202173913,77.6439183673913,tertiary,0.45,1.0,0.0,4.0,3.0,0.0,8,"tertiary road, 4 retail, 3 school, 1 hospital"
896189253d7ffff,12.95262819332718,77.65252815677032,tertiary,0.45,0.0,0.0,1.0,0.0,0.0,1,"tertiary road, 1 retail"
89618924263ffff,12.916928899999998,77.63140920000001,residential,0.25,2.0,0.0,2.0,3.0,0.0,7,"residential road, 2 retail, 3 school, 2 hospital"
896189219a7ffff,12.97670565,77.7206748,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89601690087ffff,13.19398948,77.69687922,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89618920b43ffff,12.963444375,77.709638525,unclassified,0.3,0.0,0.0,0.0,0.0,0.0,0,unclassified road
8960145b6b3ffff,12.991608583870969,77.59390045053763,primary,0.8,0.0,0.0,0.0,1.0,0.0,1,"primary road, 1 school"
8961892e5b7ffff,12.96079702857143,77.68173284285714,residential,0.3,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892ccb7ffff,13.020619666666668,77.6150641,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
89618925eabffff,12.94444025,77.62044881428572,secondary,0.6,0.0,0.0,0.0,1.0,2.0,3,"secondary road, 1 school, 2 transit"
8961892443bffff,12.873916325,77.64274176250001,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8960145b24fffff,13.026752813981544,77.57982568112949,tertiary,0.45,0.0,0.0,0.0,0.0,3.0,3,"tertiary road, 3 transit"
89618924ccbffff,12.876279865800866,77.59669508484848,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89601459b23ffff,13.060786964102563,77.46124334102565,secondary,0.6,0.0,0.0,1.0,0.0,1.0,2,"secondary road, 1 retail, 1 transit"
89601453343ffff,12.8601758,77.52886505000001,trunk,0.9,0.0,0.0,0.0,0.0,1.0,1,"trunk road, 1 transit"
8960145962bffff,13.05808295,77.55902265,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8961892628fffff,12.8548549,77.6655164,tertiary,0.45,2.0,0.0,0.0,0.0,0.0,2,"tertiary road, 2 hospital"
8961892ed13ffff,12.969628933333333,77.63044730740741,tertiary,0.45,4.0,0.0,0.0,0.0,0.0,4,"tertiary road, 4 hospital"
89601459487ffff,13.022818605,77.5629574175,secondary,0.6,0.0,0.0,0.0,2.0,2.0,4,"secondary road, 2 school, 2 transit"
8961892484fffff,12.898637375,77.5723503,trunk,0.9,0.0,0.0,0.0,0.0,0.0,0,trunk road
8960145b017ffff,12.990097821493904,77.57302709832317,residential,0.25,0.0,0.0,0.0,0.0,5.0,5,"residential road, 5 transit"
8961892ddd7ffff,13.0720611,77.6377072,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8960145a08bffff,12.9376607,77.5495821,secondary,0.6,3.0,0.0,1.0,2.0,0.0,6,"secondary road, 1 retail, 2 school, 3 hospital"
896189258c3ffff,12.93995962,77.60952346,primary,0.8,0.0,0.0,0.0,1.0,0.0,1,"primary road, 1 school"
89601459ed7ffff,13.050796892307693,77.51525883846153,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
896189242d3ffff,12.909112355555555,77.64480342222222,tertiary,0.45,0.0,0.0,0.0,1.0,1.0,2,"tertiary road, 1 school, 1 transit"
896189241afffff,12.8775174,77.6024602,tertiary,0.45,0.0,0.0,0.0,3.0,0.0,3,"tertiary road, 3 school"
8961892da3bffff,13.122273614285714,77.63282028571429,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
89601451233ffff,12.90950334,77.51313968,secondary,0.6,0.0,0.0,2.0,0.0,0.0,2,"secondary road, 2 retail"
8960145a453ffff,12.9299659,77.5673392,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8961892e84bffff,13.00551865,77.6383893,primary,0.8,0.0,0.0,0.0,0.0,2.0,2,"primary road, 2 transit"
896189255b7ffff,12.9091933,77.65201,residential,0.25,0.0,0.0,0.0,0.0,1.0,1,"residential road, 1 transit"
896014590d3ffff,13.043900028571429,77.55518071428571,tertiary,0.45,0.0,0.0,0.0,1.0,1.0,2,"tertiary road, 1 school, 1 transit"
89601459697ffff,13.042756484615383,77.57019168461538,tertiary,0.45,0.0,0.0,0.0,1.0,0.0,1,"tertiary road, 1 school"
8961892ebd7ffff,13.0048144,77.62328326000001,tertiary,0.45,0.0,0.0,1.0,0.0,0.0,1,"tertiary road, 1 retail"
896014593b3ffff,13.050488885140563,77.5255347192771,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892e4cbffff,12.980767666666669,77.71868946666666,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89618921907ffff,12.984573566666668,77.72810353333334,unclassified,0.3,0.0,0.0,0.0,0.0,0.0,0,unclassified road
8961892cdc3ffff,13.023500133333334,77.60874826666667,tertiary,0.45,0.0,0.0,1.0,0.0,0.0,1,"tertiary road, 1 retail"
89601697463ffff,13.14399196981132,77.61785820849056,tertiary,0.45,0.0,0.0,0.0,0.0,1.0,1,"tertiary road, 1 transit"
89601458093ffff,12.9830969,77.5201335,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
89618925c93ffff,12.91717895,77.624711175,residential,0.25,0.0,0.0,0.0,0.0,1.0,1,"residential road, 1 transit"
8960145a42bffff,12.92991165,77.5522114,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89618935b4bffff,12.8622241,77.70555279999999,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8961892eb13ffff,13.0049458,77.6176033,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892e3b3ffff,12.998832834,77.672901728,trunk,0.9,0.0,0.0,0.0,0.0,0.0,0,trunk road
8960145840bffff,12.98212948153338,77.53202529371562,primary,0.8,2.0,0.0,0.0,0.0,0.0,2,"primary road, 2 hospital"
896016901d7ffff,13.191576208080807,77.68084475656565,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
896189262b7ffff,12.8478567,77.65794908000001,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8960145b5afffff,12.9666363,77.56233505,residential,0.25,0.0,1.0,2.0,0.0,1.0,4,"residential road, 1 market, 2 retail, 1 transit"
89618924257ffff,12.915512706756756,77.6382905527027,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89618920b03ffff,12.95675118693014,77.7035548084375,primary,0.8,2.0,0.0,0.0,0.0,0.0,2,"primary road, 2 hospital"
89618925e9bffff,12.94267915,77.63081915000001,tertiary,0.45,0.0,0.0,0.0,1.0,1.0,2,"tertiary road, 1 school, 1 transit"
89601690557ffff,13.1845535,77.69410883333333,secondary,0.6,0.0,0.0,0.0,0.0,1.0,1,"secondary road, 1 transit"
8961892191bffff,12.986510131683168,77.73363732376238,tertiary,0.45,1.0,0.0,0.0,0.0,0.0,1,"tertiary road, 1 hospital"
8961892400bffff,12.891936908,77.631976596,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8960145a213ffff,12.961028073333331,77.55088117333334,tertiary,0.45,0.0,0.0,0.0,1.0,1.0,2,"tertiary road, 1 school, 1 transit"
8961892ed23ffff,12.971463880658174,77.61863621356522,secondary,0.6,0.0,0.0,0.0,0.0,2.0,2,"secondary road, 2 transit"
89618920b07ffff,12.953870067939562,77.70037505040976,trunk,0.9,0.0,0.0,0.0,1.0,0.0,1,"trunk road, 1 school"
89618921a83ffff,13.009005446153846,77.75883733333333,primary,0.8,1.0,0.0,0.0,1.0,0.0,2,"primary road, 1 school, 1 hospital"
89601690d53ffff,13.1868307,77.6395723,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892e98bffff,12.981310824137932,77.61550093103448,tertiary,0.45,0.0,0.0,0.0,2.0,0.0,2,"tertiary road, 2 school"
89618925887ffff,12.930969533333334,77.60413986666667,tertiary,0.45,0.0,0.0,0.0,1.0,0.0,1,"tertiary road, 1 school"
8961892c377ffff,13.066146333333334,77.64156163333332,secondary,0.6,0.0,0.0,0.0,1.0,2.0,3,"secondary road, 1 school, 2 transit"
896016966afffff,13.09972591065574,77.5887930885246,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89618920e63ffff,12.95697144,77.73774412,primary,0.8,0.0,0.0,0.0,1.0,0.0,1,"primary road, 1 school"
8961892abb3ffff,13.0516142,77.7617289,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8961892e2b7ffff,13.0063383,77.69093,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
896014591dbffff,13.03794615,77.53553045000001,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892ddc7ffff,13.074850500000002,77.6336357,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8960145a463ffff,12.932782114285716,77.55687237142857,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892cc37ffff,13.02659885,77.612090675,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
8961892ebcbffff,13.012187026666668,77.62569161333333,primary,0.8,0.0,0.0,0.0,1.0,1.0,2,"primary road, 1 school, 1 transit"
89618924b4bffff,12.914514985714286,77.5599157,residential,0.25,0.0,0.0,0.0,1.0,1.0,2,"residential road, 1 school, 1 transit"
8961892dd83ffff,13.068124516666666,77.63361305,primary,0.8,0.0,0.0,0.0,1.0,1.0,2,"primary road, 1 school, 1 transit"
8960169605bffff,13.1061292,77.5817003,tertiary,0.45,0.0,0.0,0.0,0.0,1.0,1,"tertiary road, 1 transit"
896189254d7ffff,12.92130305,77.68526545,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
896189255afffff,12.9120241625,77.64974041875,secondary,0.6,1.0,0.0,1.0,0.0,1.0,3,"secondary road, 1 retail, 1 hospital, 1 transit"
8961892db6fffff,13.12200440714286,77.61111762285714,secondary,0.6,0.0,0.0,0.0,0.0,1.0,1,"secondary road, 1 transit"
89618924d57ffff,12.87121912,77.57029623999999,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89601458083ffff,12.986999345202408,77.51928640629518,trunk,0.9,0.0,0.0,0.0,0.0,5.0,5,"trunk road, 5 transit"
8960145b317ffff,13.0059401375,77.5569305625,residential,0.25,0.0,0.0,0.0,0.0,1.0,1,"residential road, 1 transit"
8961892f477ffff,13.03501749827586,77.7346315224138,trunk,0.9,2.0,0.0,0.0,1.0,0.0,3,"trunk road, 1 school, 2 hospital"
8961892ec07ffff,12.976853661538463,77.6464161076923,secondary,0.6,4.0,0.0,0.0,1.0,3.0,8,"secondary road, 1 school, 4 hospital, 3 transit"
89618924043ffff,12.896418673993464,77.63545746940262,motorway,1.0,0.0,0.0,0.0,1.0,1.0,2,"motorway road, 1 school, 1 transit"
896016911bbffff,13.24218082857143,77.70400994285716,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892c5abffff,13.01883119125617,77.65505311277899,tertiary,0.45,3.0,0.0,0.0,0.0,1.0,4,"tertiary road, 3 hospital, 1 transit"
8960145b6c7ffff,13.000086826666667,77.59976460666667,secondary,0.6,1.0,0.0,1.0,0.0,1.0,3,"secondary road, 1 retail, 1 hospital, 1 transit"
8960145a447ffff,12.933814000000002,77.56241265999999,tertiary,0.45,1.0,0.0,0.0,0.0,0.0,1,"tertiary road, 1 hospital"
89618920a4fffff,12.97207615,77.7269931,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892ea7bffff,13.0229217,77.636756,tertiary,0.45,0.0,0.0,1.0,0.0,0.0,1,"tertiary road, 1 retail"
8961892e4d3ffff,12.9767471,77.7183967,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892d88fffff,13.0929526,77.63590575,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8961892e0abffff,12.9895924561016,77.68846871507282,trunk,0.9,0.0,0.0,0.0,0.0,0.0,0,trunk road
89618925e87ffff,12.939913495744682,77.62528560851064,secondary,0.6,2.0,0.0,0.0,0.0,2.0,4,"secondary road, 2 hospital, 2 transit"
